Date,Temperature_C,Humidity,Wind_Speed,Solar_Radiation,Pressure,Month,Day_of_Year,Quarter,Week_of_Year,Day_of_Week,Is_Weekend,Temp_Humidity_Interaction,Wind_Solar_Interaction,Pressure_Temp_Interaction,Temperature_Squared,Humidity_Squared,Wind_Speed_Sqrt,Temp_MA_7,Temp_MA_30,Energy_MA_7,Temp_Lag_1,Temp_Lag_7,Energy_Lag_1,Season_Encoded,Temp_Category_Encoded,Season_Autumn,Season_Spring,Season_Summer,Season_Winter,TempCat_Cold,TempCat_Cool,TempCat_Moderate,TempCat_Hot
1987-05-09,9.6,56.62547369080954,1.3781055186377003,123.73104358024143,1001.942945245804,5,129,2,19,5,1,543.6045474317716,170.5144339847325,9618.652274359718,92.16,3206.4442707085636,1.1739273907008474,10.114285714285714,10.946666666666667,917.069846326271,7.1,9.7,748.4539270129961,1,1,False,True,False,False,False,True,False,False
1989-05-08,10.5,59.95617891978392,2.360520359012599,55.09125416459104,1029.589312549795,5,128,2,19,0,0,629.5398786577312,130.04402705905477,10810.68778177285,110.25,3594.7433906611423,1.5363985026719464,11.828571428571427,11.973333333333333,946.1985162132875,10.8,14.2,1046.0328910932185,1,1,False,True,False,False,False,True,False,False
1990-12-08,15.5,52.48515431762627,0.4870390072523919,214.06767307387545,1000.9799666079431,12,342,4,49,5,1,813.5198919232072,104.25930697872988,15515.189482423119,240.25,2754.6914237450433,0.697881800344723,17.471428571428568,13.286666666666667,887.1171833875236,19.4,13.3,796.2666294407688,3,3,False,False,False,True,False,False,True,False
1987-11-05,10.8,76.85557844077567,2.359033935969253,379.1588046477461,1017.0719991580648,11,309,4,45,3,0,830.0402471603774,894.4484872855695,10984.377590907101,116.64000000000001,5906.779937466223,1.5359146903292686,14.585714285714285,11.21,988.251098675094,9.6,11.4,1064.05128380658,0,1,True,False,False,False,False,True,False,False
1989-05-18,11.7,68.06583547404465,6.68720525967573,350.46727534134135,1028.6055295991696,5,138,2,20,3,0,796.3702750463224,2343.6466070068404,12034.684696310283,136.89,4632.957958779714,2.5859631203239792,10.542857142857143,11.413333333333332,946.6162460181989,8.1,13.7,1040.084983738373,1,1,False,True,False,False,False,True,False,False
1983-12-21,18.0,70.7290317834733,4.937041833434689,341.91767241502697,1004.3550838824336,12,355,4,51,2,0,1273.1225721025194,1688.0618523036062,18078.391509883804,324.0,5002.595937027577,2.221945506405296,15.771428571428572,14.430000000000001,897.9822217109885,20.4,11.2,1049.8972887654486,3,3,False,False,False,True,False,False,True,False
1983-04-25,10.5,67.49678312319584,0.6206586582047245,38.18756641347814,1002.6510898131088,4,115,2,17,0,0,708.7162227935563,23.701443730293146,10527.836443037642,110.25,4555.815731979735,0.7878189247566503,11.828571428571427,10.736666666666668,1027.7945362256432,14.1,7.5,1084.564355829385,1,1,False,True,False,False,False,True,False,False
1982-11-20,12.4,75.66439952305237,4.368262971026606,174.4922361794215,1025.9319176870215,11,324,4,46,5,1,938.2385540858494,762.227974034196,12721.555779319067,153.76000000000002,5725.101355184087,2.090038987920227,12.314285714285715,11.526666666666667,972.145883604564,8.7,11.1,1076.07759623928,0,1,True,False,False,False,False,True,False,False
1985-09-20,8.4,76.08215721331254,2.105204801595098,184.73401778428854,1012.7783731536914,9,263,3,38,4,0,639.0901205918253,388.90294125743844,8507.338334491009,70.56,5788.4946462312055,1.450932390428685,8.2,8.543333333333333,1011.2477261039583,9.7,11.7,800.3370702375908,0,1,True,False,False,False,False,True,False,False
1987-06-19,6.2,71.12979217221006,0.07917249135285787,124.59308784395644,1016.03442250291,6,170,2,25,4,0,441.0047114677024,9.864345169951502,6299.413419518042,38.440000000000005,5059.447334461795,0.281376067484173,5.814285714285715,7.883333333333334,1182.806560473766,4.5,5.4,1117.0324432959244,2,1,False,False,True,False,False,True,False,False
1988-03-10,14.5,71.14644193939246,0.6695807906977482,172.41524766105033,996.7797362171247,3,70,1,10,3,0,1031.6234081211908,115.44593785723417,14453.306175148307,210.25,5061.816200635342,0.8182791642818166,15.12857142857143,14.906666666666666,1005.7113451592683,16.2,14.9,952.8507347541574,1,1,False,True,False,False,False,True,False,False
1987-06-28,6.8,48.25213340077011,0.3424584100946526,290.88111466494877,1024.4244956300176,6,179,2,26,6,1,328.11450712523674,99.6146840547187,6966.08657028412,46.239999999999995,2328.268377725715,0.5851994618031126,8.62857142857143,8.376666666666667,1020.9595798385742,9.3,11.8,937.1895436684841,2,1,False,False,True,False,False,True,False,False
1987-01-15,12.0,50.65345434772987,0.48482870686282414,646.1931256599312,1000.743970490442,1,15,1,3,3,0,607.8414521727584,313.2929774973509,12008.927645885306,144.0,2565.772437357554,0.6962964216932499,12.671428571428569,13.096666666666666,967.2633735979435,16.6,11.0,867.1895214825192,3,1,False,False,False,True,False,True,False,False
1984-03-01,12.6,80.1472563401395,0.9410358294093133,362.8152897920229,1020.1423746773171,3,61,1,9,3,0,1009.8554298857578,341.4221871518166,12853.793920934195,158.76,6423.582698852032,0.9700700126327549,13.099999999999998,14.866666666666667,868.3542506995965,13.5,16.5,997.5539646732946,1,1,False,True,False,False,False,True,False,False
1982-08-05,2.2,58.77068129148798,8.142844149357277,372.1622200124035,1001.7197159296852,8,217,3,31,3,0,129.29549884127357,3030.4589558398156,2203.783375045308,4.840000000000001,3453.9929794656555,2.853566916922972,6.3999999999999995,5.11,1150.7822035512086,2.8,5.7,1328.7978599055284,2,0,False,False,True,False,True,False,False,False
1981-02-27,17.5,60.36181436223178,6.509867311808143,166.44546830920612,1008.6825147460913,2,58,1,9,4,0,1056.3317513390562,1083.537913344699,17651.9440080566,306.25,3643.5486331005313,2.551444162000835,16.4,17.326666666666664,944.8035603017696,16.9,15.7,768.5837896943984,3,3,False,False,False,True,False,False,True,False
1983-05-11,12.9,68.04384531276949,3.3386626317882704,64.5111547907055,1003.652768191915,5,131,2,19,2,0,877.7656045347264,215.3809818332373,12947.120709675704,166.41,4629.964884948103,1.82720076395241,12.271428571428572,11.426666666666668,986.6475203971871,13.5,13.5,1029.2086792287855,1,1,False,True,False,False,False,True,False,False
1986-06-14,7.0,71.47883817010911,0.7373565984471913,661.1069650109282,995.5193252808622,6,165,2,24,5,1,500.3518671907638,487.4715829302043,6968.635276966035,49.0,5109.224306148648,0.8586947061949266,8.914285714285715,9.7,1029.6253978416867,7.0,9.4,1019.8913907256155,2,1,False,False,True,False,False,True,False,False
1988-08-14,11.6,55.25352159727599,2.3463396653033968,183.40054726102431,997.4644277705215,8,227,3,32,6,1,640.9408505284015,430.3199786768916,11570.587362138049,134.56,3052.9516489006446,1.531776636883915,7.6000000000000005,8.03,1086.9088736059543,8.4,6.9,1148.7041035434372,2,1,False,False,True,False,False,True,False,False
1986-01-06,12.6,75.62321634884836,3.678912212795151,177.39454848362956,1015.2087622608652,1,6,1,2,0,0,952.8525259954893,652.6189708997063,12791.630404486901,158.76,5718.870850944726,1.9180490642304098,12.942857142857141,13.526666666666667,918.7976694121684,13.7,16.3,780.7044051210687,3,1,False,False,False,True,False,True,False,False
1983-04-21,10.4,64.2580443552135,3.220252125831439,177.0813962474615,997.213798515709,4,111,2,16,3,0,668.2836612942205,570.2467427110873,10371.023504563373,108.16000000000001,4129.096264356585,1.7945060952338499,8.2,10.523333333333333,1042.108585525579,8.0,11.5,1075.662144252657,1,1,False,True,False,False,False,True,False,False
1984-01-28,10.6,74.58095333043777,3.5722432837932727,225.45901522195368,1023.976628115966,1,28,1,4,5,1,790.5581053026402,805.3944528972693,10854.15225802924,112.36,5562.318599676936,1.8900379053853054,13.071428571428571,14.736666666666666,1028.6891203208181,11.2,13.1,1068.8713693389407,3,1,False,False,False,True,False,True,False,False
1984-03-19,15.1,64.06110308150717,4.949461556640923,304.09911064357584,1019.8920686964908,3,79,1,12,0,0,967.3226565307582,1505.1268575390732,15400.37023731701,228.01,4103.824928019488,2.224738536691654,13.057142857142859,13.75,930.871333240579,13.8,15.6,932.2411278187736,1,3,False,True,False,False,False,False,True,False
1987-12-02,11.1,72.24031830813819,2.5456423680009466,60.8637566698512,1016.3859374978922,12,336,4,49,2,0,801.8675332203338,154.9373576544734,11281.883906226603,123.21,5218.663589261125,1.5955069313547172,11.828571428571427,12.516666666666667,1049.1095880963726,11.9,9.9,1111.8468144913923,3,1,False,False,False,True,False,True,False,False
1986-03-30,16.7,72.51266712416685,0.018279644994815145,181.3971807719624,1021.2751421473121,3,89,1,13,6,1,1210.9615409735864,3.315876067571781,17055.29487386011,278.89,5258.086893460229,0.13520223738834777,14.957142857142857,14.66,1008.8561841387565,11.7,16.5,1044.5289426423847,1,3,False,True,False,False,False,False,True,False
1983-09-06,10.4,41.24145764771415,2.170792956916198,42.12890666838843,999.2108345128266,9,249,3,36,1,0,428.91115953622716,91.45313387831744,10391.792678933398,108.16000000000001,1700.8578289082,1.4733611087972283,9.6,9.146666666666668,891.9904861053117,9.5,11.2,704.6580424472071,0,1,True,False,False,False,False,True,False,False
1988-06-02,11.0,59.72878646429401,0.41931651678138643,175.80590864951648,1029.1490592597181,6,154,2,22,3,0,657.0166511072341,73.71832124450187,11320.6396518569,121.0,3567.5279324972316,0.6475465363828197,9.142857142857142,10.979999999999999,1069.0375014514796,10.0,12.6,988.2415728591068,2,1,False,False,True,False,False,True,False,False
1982-02-11,15.4,48.98569355926108,0.5992509564292686,168.20513380262113,1021.188640655851,2,42,1,6,3,0,754.3796808126207,100.79708730753381,15726.305066100107,237.16000000000003,2399.5981734818324,0.7741130126985779,16.428571428571427,16.6,878.6123992203981,13.5,15.1,825.5223693941879,3,3,False,False,False,True,False,False,True,False
1988-01-12,18.3,50.062769078146566,1.7957633599380072,26.716799169329796,1008.4369660750376,1,12,1,2,1,0,916.1486741300822,47.977049043104635,18454.39647917319,334.89000000000004,2506.280847771828,1.3400609538144177,17.342857142857145,14.813333333333334,868.5293429240438,18.3,13.6,930.5887897945581,3,3,False,False,False,True,False,False,True,False
1987-07-05,5.0,86.7274884483939,1.7337496933977647,203.7538908136328,1009.4418116466179,7,186,3,27,6,1,433.6374422419695,353.2582457267375,5047.209058233089,25.0,7521.657252566297,1.3167192917997992,5.642857142857143,7.426666666666667,1230.1979308031657,4.1,6.8,1378.55865542743,2,0,False,False,True,False,True,False,False,False
1981-01-27,19.4,47.73509633866546,2.264689206442046,130.54261606534942,1014.0001187412138,1,27,1,5,1,0,926.0608689701098,295.63845358390483,19671.602303579544,376.35999999999996,2278.6394224616724,1.5048884365434023,16.47142857142857,17.996296296296297,900.9744534365008,18.7,15.5,933.0144133046114,3,3,False,False,False,True,False,False,True,False
1982-11-23,13.7,82.38994705046372,1.9093862807365065,73.49360301751501,1004.3858136190245,11,327,4,47,1,0,1128.742274591353,140.3276773235383,13760.085646580634,187.68999999999997,6788.1033749782155,1.3818054424326554,11.071428571428571,11.793333333333333,1015.4636991219415,10.3,12.8,844.7188846724222,0,1,True,False,False,False,False,True,False,False
1981-02-12,13.9,63.265275764176394,1.2357022279929832,76.91650571136847,1025.097881878438,2,43,1,7,3,0,879.3873331220519,95.04589747697304,14248.86055811029,193.21,4002.495117517285,1.1116214409559502,16.585714285714285,17.763333333333335,982.4700660861719,13.7,16.6,1044.0983090503087,3,1,False,False,False,True,False,True,False,False
1989-02-07,16.8,61.45167069171581,2.506238998350803,259.308348535155,1012.8034998779851,2,38,1,6,1,0,1032.3880676208257,649.8886956967478,17015.09879795015,282.24,3776.307830803084,1.5831105452086418,15.242857142857146,15.379999999999999,1049.2469404320682,13.2,16.5,1047.990554476828,3,3,False,False,False,True,False,False,True,False
1990-06-07,6.0,67.1147404941809,5.938339636146342,121.29021783711079,1003.9063032736378,6,158,2,23,3,0,402.68844296508536,720.262508058939,6023.437819641827,36.0,4504.388391601245,2.436870869813651,8.285714285714286,8.84,1082.2917909191237,6.8,9.8,1209.5815419368664,2,1,False,False,True,False,False,True,False,False
1988-11-23,14.3,55.89702233214237,0.2672660180577972,96.76476171481045,998.7950271418177,11,328,4,47,2,0,799.327419349636,25.86193255182897,14282.768888127994,204.49,3124.4771056000227,0.5169777732725046,12.985714285714284,12.273333333333335,870.331201276751,12.9,11.1,592.1515517600865,0,1,True,False,False,False,False,True,False,False
1982-06-16,7.6,40.0771990659656,0.4507795149260442,85.36579622126837,1011.2053164232403,6,167,2,24,2,0,304.58671290133856,38.48115221189889,7685.160404816626,57.76,1606.1818849730341,0.6714011579719268,6.828571428571428,7.67,1097.2742598797552,7.3,2.3,1136.848074200918,2,1,False,False,True,False,False,True,False,False
1987-09-30,11.2,72.23373429020985,1.133970537935306,51.17238770316666,1016.7103121598602,9,273,3,40,2,0,809.0178240503503,58.02798001119394,11387.155496190433,125.43999999999998,5217.712369508638,1.064880527540675,14.885714285714284,9.809999999999999,1004.7444054888908,13.0,7.6,1109.294028600486,0,1,True,False,False,False,False,True,False,False
1983-07-17,4.1,70.65817812596781,0.10113235362391897,199.59166670409604,1019.7095757209581,7,198,3,28,6,1,289.698530316468,20.185175017506015,4180.809260455928,16.81,4992.578136080996,0.3180131343575591,6.3428571428571425,6.570000000000001,1161.0014415684054,7.9,2.4,1125.7559898348586,2,0,False,False,True,False,True,False,False,False
1986-01-24,11.8,79.54185800790106,5.437201055091848,361.14677316114324,1014.5354855426017,1,24,1,4,4,0,938.5939244932325,1963.6276160747846,11971.5187294027,139.24,6326.907175349093,2.3317806618744927,13.6,13.35,923.1479753093455,13.5,11.6,923.9791598484971,3,1,False,False,False,True,False,True,False,False
1986-03-14,16.0,88.97970755757075,2.5977600687451887,168.98460914053436,1021.13892813539,3,73,1,11,4,0,1423.675320921132,438.9814698577934,16338.22285016624,256.0,7917.388357030813,1.611756826802725,12.299999999999999,14.533333333333333,1009.3908897040334,11.9,20.0,922.1628500276056,1,3,False,True,False,False,False,False,True,False
1982-06-29,7.7,30.0,0.3202396994422136,136.73099152401966,1016.7788228228123,6,180,2,26,1,0,231.0,43.78669163008791,7829.196935735656,59.290000000000006,900.0,0.5658972516651884,4.8999999999999995,5.54,1232.3589099259354,7.3,6.9,1047.8601286519252,2,1,False,False,True,False,False,True,False,False
1988-09-15,6.8,60.18135850823133,0.4723868674992642,177.82983265812246,1016.9034874889595,9,259,3,37,3,0,409.233237855973,84.00447759728881,6914.943714924924,46.239999999999995,3621.795911896267,0.6873040575315005,9.057142857142857,9.263333333333332,1039.9935205552156,5.2,13.0,1305.4839992201785,0,1,True,False,False,False,False,True,False,False
1985-09-10,12.8,32.409956809789456,1.5447906191809193,137.48087950312419,1025.8284755304603,9,253,3,37,1,0,414.8474471653051,212.37917297316858,13130.604486789893,163.84000000000003,1050.405300412418,1.242896061294314,8.557142857142859,7.933333333333334,1041.4737381630707,9.9,8.5,892.4491446777295,0,1,True,False,False,False,False,True,False,False
1990-10-03,9.9,68.49180114410245,0.013622636950771426,289.2805260290892,997.8626241782506,10,276,4,40,2,0,678.0688313266143,3.9407635830224654,9878.83997936468,98.01,4691.126823963275,0.11671605266959394,9.442857142857145,9.42,974.5176023170233,10.5,9.8,970.8022371949237,0,1,True,False,False,False,False,True,False,False
1989-07-17,5.3,53.66312749762456,0.4680346975879571,512.2040400639945,990.0,7,198,3,29,0,0,284.41457573741013,239.72926299468153,5247.0,28.09,2879.7312528263087,0.6841306144209285,5.1571428571428575,5.9366666666666665,1167.3893917532223,2.6,8.0,1386.8318458557435,2,1,False,False,True,False,False,True,False,False
1981-09-10,7.8,95.0,0.4380246863178717,160.10075663015746,1026.8719071318635,9,253,3,37,3,0,741.0,70.12808370217864,8009.6008756285355,60.839999999999996,9025.0,0.661834334496082,10.12857142857143,8.313333333333334,1028.4439085760714,11.7,9.8,1094.1271881476102,0,1,True,False,False,False,False,True,False,False
1989-09-20,8.6,48.44495257204446,8.588020224501532,289.7100086209224,1018.947947065766,9,263,3,38,2,0,416.6265921195823,2488.035413276995,8762.952344765587,73.96,2346.9134297076366,2.930532413146378,8.742857142857144,7.6866666666666665,1042.7815345308475,10.6,7.2,1021.1612530534965,0,1,True,False,False,False,False,True,False,False
1983-03-03,20.5,68.11531530744666,0.6389634359131852,264.51864020426046,1006.1231537923671,3,62,1,9,3,0,1396.3639638026566,169.01773920799786,20625.524652743527,420.25,4639.696179432878,0.7993518849125116,19.842857142857138,17.163333333333334,924.60776144253,22.0,14.4,790.5162639941996,1,3,False,True,False,False,False,False,True,False
1984-11-17,12.7,65.85519687345626,2.50115270355534,227.06612451465514,1012.0504363049688,11,322,4,46,5,1,836.3610002928946,567.9270512156631,12853.040541073104,161.29,4336.906955241684,1.5815033049460694,11.485714285714286,11.659999999999998,997.349898660922,13.0,12.8,771.6988828670289,0,1,True,False,False,False,False,True,False,False
1987-12-21,12.7,95.0,2.483500383789095,119.3189080812422,1001.2036056565531,12,355,4,52,0,0,1206.5,296.32855401306074,12715.285791838223,161.29,9025.0,1.5759125558828113,14.542857142857143,12.696666666666665,962.8968173178962,12.8,16.2,871.8562153235434,3,1,False,False,False,True,False,True,False,False
