Date,Temperature,Temperature_C,Humidity,Wind_Speed,Solar_Radiation,Pressure,Energy_Consumption,Month,Day_of_Year,Quarter,Year,Week_of_Year,Day_of_Week,Is_Weekend,Season,Temp_Category,Temp_Humidity_Interaction,Wind_Solar_Interaction,Pressure_Temp_Interaction,Temperature_Squared,Humidity_Squared,Wind_Speed_Sqrt,Temp_MA_7,Temp_MA_30,Energy_MA_7,Temp_Lag_1,Temp_Lag_7,Energy_Lag_1
1989-03-17,12.0,12.0,66.16220777778294,1.1898926964075744,42.88791179271595,1026.8986820467799,1016.6202383349545,3,76,1,1989,11,4,0,Spring,Cool,793.9464933333952,51.03201300632499,12322.784184561358,144.0,4377.437738030521,1.09082202783386,15.028571428571428,17.31,974.1474589443571,14.8,18.3,965.7428664103873
1989-03-18,12.5,12.5,68.86628810214125,0.7729025448481908,177.0844162213551,1008.0830839124029,922.7272229685555,3,77,1,1989,11,5,1,Spring,Cool,860.8286012767657,136.8689959504416,12601.038548905037,156.25,4742.565636967122,0.8791487615006864,14.271428571428572,17.08,949.901800925638,12.0,17.8,1016.6202383349545
1989-03-19,15.0,15.0,46.37359136777563,2.7284337744484155,239.53493725433938,1026.9556386970528,938.774164290616,3,78,1,1989,11,6,1,Spring,Cool,695.6038705166345,653.5552129651215,15404.334580455792,225.0,2150.5099763454346,1.6517971347742482,13.885714285714286,16.93,914.9040029520654,12.5,17.7,922.7272229685555
1989-03-20,17.1,17.1,70.01264625867346,7.096143031740013,107.24314677144879,1006.4380926336385,930.6998023709998,3,79,1,1989,12,0,0,Spring,Moderate,1197.216251023316,761.0127086640878,17210.09138403522,292.41,4901.770636142142,2.6638586733796545,14.5,16.816666666666666,903.1366333907505,15.0,12.8,938.774164290616
1989-03-21,17.3,17.3,62.67111426762877,1.1526266364882531,203.86488174971888,1016.0222404475784,965.8129020719704,3,80,1,1989,12,1,0,Spring,Moderate,1084.2102768299776,234.98009294925393,17577.184759743108,299.29,3927.6685635461818,1.0736045065517623,14.814285714285715,16.869999999999997,950.4599679630446,17.1,15.1,930.6998023709998
1989-03-22,16.9,16.9,36.382886631839135,3.947043324590407,376.93568986396684,1013.5474395453837,719.823262434508,3,81,1,1989,12,2,0,Spring,Moderate,614.8707840780813,1487.7814984774502,17128.95172831698,285.60999999999996,1323.7144396652589,1.9867167197641455,15.085714285714285,16.933333333333334,922.8857798402844,17.3,15.0,965.8129020719704
1989-03-23,16.5,16.5,52.09422483830747,1.668790591860861,75.41027690321434,1006.9800585311606,904.6724157720631,3,82,1,1989,12,3,0,Spring,Moderate,859.5547098320733,125.84396062570647,16615.17096576415,272.25,2713.8082615041308,1.2918167795244266,15.328571428571427,16.94666666666667,914.1614297490952,16.9,14.8,719.823262434508
1989-03-24,13.6,13.6,58.79591699867534,0.34213583067013303,103.12638923618864,1017.796087861778,959.2746602328683,3,83,1,1989,12,4,0,Spring,Cool,799.6244711819846,35.283232845334865,13842.02679492018,184.95999999999998,3456.9598557151194,0.5849237819324267,15.557142857142859,16.923333333333332,905.9692043059403,16.5,12.0,904.6724157720631
1989-03-25,13.2,13.2,93.31531486010286,2.346387694725757,33.25153236237662,1025.769492546645,1258.3714005005195,3,84,1,1989,12,5,1,Spring,Cool,1231.7621561533576,78.02098636585579,13540.157301615714,174.23999999999998,8707.747987440134,1.531792314488409,15.657142857142857,16.93,953.9183725247922,13.6,12.5,959.2746602328683
1989-03-26,9.4,9.4,73.34829686800637,1.44076749072495,389.1289545276317,1030.0,1005.622936611233,3,85,1,1989,12,6,1,Spring,Cool,689.47399055926,560.6443473831991,9682.0,88.36000000000001,5379.972653437193,1.2003197452033145,14.857142857142858,16.703333333333333,963.4681971420232,13.2,15.0,1258.3714005005195
1989-03-27,9.5,9.5,44.96777646350163,2.1031131026502137,121.72085146341169,1020.4272306142493,932.0174137998756,3,86,1,1989,13,0,0,Spring,Cool,427.19387640326545,255.99271757844156,9694.058690835369,90.25,2022.1009200714511,1.4502113992967418,13.771428571428572,16.43,963.6564273461482,9.4,17.1,1005.622936611233
1989-03-28,11.8,11.8,72.29054434126455,4.4088744786067116,490.9781268679309,1000.8996703251894,790.8346628954569,3,87,1,1989,13,1,0,Spring,Cool,853.0284232269217,2164.6609331021486,11810.616109837236,139.24,5225.922801156336,2.0997320016151373,12.985714285714284,16.383333333333333,938.6595360352178,9.5,17.3,932.0174137998756
1989-03-29,10.4,10.4,41.79044016592452,1.1611896310804546,10.253045725207105,998.944210894928,929.9327476886851,3,88,1,1989,13,2,0,Spring,Cool,434.620577725615,11.90573038310427,10389.019793307252,108.16000000000001,1746.4408892617175,1.0775850922690302,12.057142857142859,16.203333333333333,968.6751767858144,11.8,16.9,790.8346628954569
1989-03-30,9.7,9.7,81.2403658083061,4.6288624284360465,212.347145156801,1024.3893582097794,1060.6283091943346,3,89,1,1989,13,3,0,Spring,Cool,788.0315483405691,982.9257220019715,9936.57677463486,94.08999999999999,6599.99703666739,2.15147912572631,11.085714285714287,15.909999999999998,990.9545901318533,10.4,16.5,929.9327476886851
1989-03-31,12.6,12.6,57.93313022273182,2.777948010576462,254.71314746862768,1003.0270848890209,927.6410431624926,3,90,1,1989,13,4,0,Spring,Cool,729.9574408064209,707.5798812781431,12638.141269601663,158.76,3356.247577404003,1.6667177357238574,10.942857142857141,15.65,986.4355019789425,9.7,13.6,1060.6283091943346
1989-04-01,13.3,13.3,63.59545716891244,1.3412256966290939,242.56045077830143,1019.1595508904405,944.5610996919445,4,91,2,1989,13,5,1,Spring,Cool,845.8195803465355,325.3283095697944,13554.82202684286,176.89000000000001,4044.3821725229764,1.158112989577914,10.957142857142857,15.360000000000001,941.6054590062888,12.6,13.2,927.6410431624926
1989-04-02,15.1,15.1,84.88694971313285,1.8487573811116402,306.0071927157898,1014.3394029593059,1027.7714217252728,4,92,2,1989,13,6,1,Spring,Moderate,1281.792940668306,565.7330562065686,15316.524984685519,228.01,7205.794231599945,1.3596901783537454,11.771428571428572,15.206666666666667,944.7695283082946,13.3,9.4,944.5610996919445
1989-04-03,14.2,14.2,45.692546471236255,0.7878077919879488,195.18034669963114,1026.1870135576823,935.2774479607849,4,93,2,1989,14,0,0,Spring,Cool,648.8341598915548,153.76459797287873,14571.855592519089,201.64,2087.8088030260847,0.8875853716617623,12.442857142857145,15.026666666666667,945.2352474741389,15.1,9.5,1027.7714217252728
1989-04-04,14.2,14.2,44.04322722330513,8.22061861526115,186.6984897008487,1018.0995166674269,841.648497950262,4,94,2,1989,14,1,0,Spring,Cool,625.4138265709328,1534.777079875939,14457.01313667746,201.64,1939.805864243686,2.867162118761538,12.785714285714286,14.823333333333332,952.4943667676824,14.2,11.8,935.2774479607849
1989-04-05,19.2,19.2,56.246010104809926,2.2013357782379877,35.80289230387395,1012.6942146758871,1063.1896552095684,4,95,2,1989,14,2,0,Spring,Moderate,1079.9233940123506,78.81418779291923,19443.72892177703,368.64,3163.6136527103804,1.4836899198410656,14.042857142857144,14.853333333333333,971.5310678420943,14.2,10.4,841.648497950262
1989-04-06,12.6,12.6,80.57568276528974,0.08967436525506758,151.52468806825357,1030.0,1109.589887207376,4,96,2,1989,14,3,0,Spring,Cool,1015.2536028426507,13.587880222992752,12978.0,158.76,6492.44065309261,0.2994567836183839,14.457142857142857,14.643333333333334,978.5255789868145,19.2,9.7,1063.1896552095684
1989-04-07,14.2,14.2,42.209808867847364,0.7908966057052004,190.3170597884011,1021.2324750171251,846.1531368234937,4,97,2,1989,14,4,0,Spring,Cool,599.3792859234326,150.52111659444012,14501.501145243175,201.64,1781.667964660206,0.8893236788173361,14.685714285714285,14.44,966.8844495098147,12.6,12.6,1109.589887207376
1989-04-08,11.9,11.9,30.0,1.9526889626834352,90.20829098962973,1018.5473221698919,828.5654580566755,4,98,2,1989,14,5,1,Spring,Cool,357.0,176.14873415798556,12120.713133821715,141.61,900.0,1.3973864757766319,14.485714285714284,14.123333333333333,950.3136435619191,14.2,13.3,846.1531368234937
1989-04-09,13.9,13.9,58.23261712386502,0.11596444737815971,79.17669344333643,1006.1739392778194,1018.8043071842626,4,99,2,1989,14,6,1,Spring,Cool,809.4333780217238,9.181681500386471,13985.81775596169,193.21,3391.0376970946572,0.3405355302727745,14.314285714285715,13.976666666666667,949.0326271989177,11.9,15.1,828.5654580566755
1989-04-10,13.5,13.5,73.27611199866381,0.04834808634571605,240.0315224774892,1001.5335691633272,967.5433891145951,4,100,2,1989,15,0,0,Spring,Cool,989.2275119819614,11.60506477443533,13520.703183704918,182.25,5369.388589640722,0.21988198276738377,14.214285714285714,13.833333333333334,953.6420473637476,13.9,14.2,1018.8043071842626
1989-04-11,15.3,15.3,83.00392624608244,1.1957621471910915,285.17959305072645,1010.4053190001209,1119.6227323580724,4,101,2,1989,15,1,0,Spring,Moderate,1269.9600715650615,341.00696252141836,15459.20138070185,234.09000000000003,6889.651772265094,1.0935090979004662,14.37142857142857,13.753333333333332,993.3526522791491,13.5,14.2,967.5433891145951
1989-04-12,13.9,13.9,58.05257956871902,0.8090016854010477,84.2674297086009,998.0117522109321,960.6921172194093,4,102,2,1989,15,2,0,Spring,Cool,806.9308560051944,68.17249265867244,13872.363355731955,193.21,3370.101994582453,0.8994452097827014,13.614285714285716,13.79,978.7101468519834,15.3,19.2,1119.6227323580724
1989-04-13,14.0,14.0,58.82860089325996,1.1535698026293217,137.37261987811488,1009.7802300992582,909.7337911587144,4,103,2,1989,15,3,0,Spring,Cool,823.6004125056395,158.46890599946983,14136.923221389616,196.0,3460.8042830584664,1.0740436688651545,13.814285714285715,13.753333333333334,950.1592759878889,13.9,12.6,960.6921172194093
1989-04-14,12.9,12.9,82.30851101383621,0.6095026804357184,215.67708319138538,1021.0095356930116,1079.7631414208035,4,104,2,1989,15,4,0,Spring,Cool,1061.7797920784872,131.45576031370683,13171.023010439849,166.41,6774.690985314796,0.7807065264462174,13.628571428571428,13.683333333333334,983.5321337875047,14.0,14.2,909.7337911587144
1989-04-15,8.5,8.5,36.95387450456869,0.35997116727309464,91.75932090146829,1022.8178983656907,1056.8664077685614,4,105,2,1989,15,5,1,Spring,Cool,314.10793328883386,33.03070985308801,8693.95213610837,72.25,1365.5888408994117,0.599975972246468,13.142857142857142,13.473333333333333,1016.146555174917,12.9,11.9,1079.7631414208035
1989-04-16,11.4,11.4,59.17218837225486,2.336846855991963,164.2631863080126,1009.5799573172427,892.732804295602,4,106,2,1989,15,6,1,Spring,Cool,674.5629474437054,383.8579104791013,11509.211513416567,129.96,3501.347876761613,1.5286748692877643,12.785714285714286,13.453333333333335,998.1363404765369,8.5,13.9,1056.8664077685614
1989-04-17,10.9,10.9,67.85635834887587,1.4454449648985543,199.54435036209907,1030.0,966.8240936592924,4,107,2,1989,16,0,0,Spring,Cool,739.634306002747,288.4303765048491,11227.0,118.81,4604.485368371056,1.2022665947694606,12.414285714285715,13.4,998.0335839829222,11.4,13.5,892.732804295602
1989-04-18,12.0,12.0,71.73828081927552,0.4466726679145959,550.6263842053445,1025.7334055205165,845.037527832339,4,108,2,1989,16,1,0,Spring,Cool,860.8593698313061,245.94975605716854,12308.800866246198,144.0,5146.3809349052335,0.6683357449026619,11.942857142857145,13.3,958.8071261935318,10.9,15.3,966.8240936592924
1989-04-19,8.6,8.6,57.35289960213676,0.7701177562099787,139.0810471797683,1012.7003057593049,996.6278804356839,4,109,2,1989,16,2,0,Spring,Cool,493.2349365783761,107.10878398541735,8709.222629530022,73.96,3289.355092772779,0.8775635340019426,11.185714285714285,13.016666666666667,963.9408066529995,12.0,13.9,845.037527832339
1989-04-20,9.0,9.0,65.51661517558762,1.792034801651397,28.237456933830835,1024.4142342469836,1050.8615630428715,4,110,2,1989,16,3,0,Spring,Cool,589.6495365802886,50.602505535557405,9219.728108222853,81.0,4292.4268640660375,1.338669041119349,10.471428571428572,12.740000000000002,984.1019169221648,8.6,14.0,996.6278804356839
1989-04-21,9.6,9.6,30.0,0.14994143855136632,38.14001329589708,1007.2050693219885,810.7996756985327,4,111,2,1989,16,4,0,Spring,Cool,288.0,5.718768459955046,9669.16866549109,92.16,900.0,0.3872227247352179,10.0,12.496666666666666,945.6785646761263,9.0,12.9,1050.8615630428715
1989-04-22,10.2,10.2,55.126273814992274,0.3190539004963728,91.34134983121366,1015.539157193348,993.4698997311001,4,112,2,1989,16,5,1,Spring,Cool,562.2879929129211,29.14281394025242,10358.499403372149,104.03999999999999,3038.906064725503,0.564848564215554,10.242857142857144,12.286666666666665,936.6219206707746,9.6,8.5,810.7996756985327
1989-04-23,9.8,9.8,71.80263068831701,0.15213338724020223,124.54831653062621,1009.3943326821014,1083.758482018801,4,113,2,1989,16,6,1,Spring,Cool,703.6657807455067,18.947957268869036,9892.064460284595,96.04000000000002,5155.617773762843,0.39004280180539447,10.014285714285714,12.16,963.9113032026601,10.2,11.4,993.4698997311001
1989-04-24,8.3,8.3,50.265589486179806,3.3460053645933328,361.3680573057695,1000.8822308079502,812.8901156398008,4,114,2,1989,17,0,0,Spring,Cool,417.2043927352924,1209.1394583377757,8307.322515705988,68.89000000000001,2526.62948639315,1.8292089450342552,9.642857142857142,11.996666666666666,941.9207349141614,9.8,10.9,1083.758482018801
1989-04-25,11.0,11.0,65.88476332384396,2.7919560594142374,145.0960073478656,1018.3263113437706,986.0829403887698,4,115,2,1989,17,1,0,Spring,Cool,724.7323965622835,405.10167691168607,11201.589424781476,121.0,4340.802038238934,1.6709147373263058,9.5,12.05,962.07007956508,8.3,12.0,812.8901156398008
1989-04-26,11.9,11.9,71.70308751204047,2.7992693525491847,243.57762686498802,1012.9409775767945,967.8639821100802,4,116,2,1989,17,2,0,Spring,Cool,853.2667413932816,681.839385849822,12053.997633163854,141.61,5141.332758759334,1.6731017161395731,9.971428571428572,12.129999999999999,957.9609512328508,11.0,8.6,986.0829403887698
1989-04-27,14.0,14.0,59.86176198713353,2.519854546228118,424.8281043675722,1013.6828327593864,757.8001743893944,4,117,2,1989,17,3,0,Spring,Cool,838.0646678198693,1070.5050301561002,14191.55965863141,196.0,3583.4305482042246,1.5874049723457835,10.685714285714285,12.203333333333331,916.0950385680684,11.9,9.0,967.8639821100802
1989-04-28,15.8,15.8,67.55695656494856,2.213604008068822,277.6243890744045,1012.7286476738086,969.2368784052027,4,118,2,1989,17,4,0,Spring,Moderate,1067.3999137261874,614.55046039276,16001.112633246177,249.64000000000001,4563.942380318347,1.4878185400339727,11.571428571428571,12.383333333333333,938.7289246690212,14.0,9.6,757.8001743893944
1989-04-29,14.5,14.5,50.55901152073082,1.2963167137375298,126.99145141091186,1004.0189879520026,918.9691574357065,4,119,2,1989,17,5,1,Spring,Cool,733.1056670505969,164.62114096575246,14558.275325304037,210.25,2556.2136459533917,1.1385590514933908,12.185714285714287,12.543333333333333,928.085961483965,15.8,10.2,969.2368784052027
1989-04-30,13.2,13.2,61.9008308045593,2.055999175267226,152.38068871890306,1028.8833795722735,1020.7444025377565,4,120,2,1989,17,6,1,Spring,Cool,817.0909666201827,313.29457033271655,13581.26061035401,174.23999999999998,3831.7128542946775,1.433875578726141,12.671428571428573,12.563333333333333,919.0839501295302,14.5,9.8,918.9691574357065
1989-05-01,14.2,14.2,74.15324254383833,0.07823347107726894,165.2250365332086,1015.4873822972854,1076.344557576277,5,121,2,1989,18,0,0,Spring,Cool,1052.9760441225042,12.926128116861479,14419.920828621453,201.64,5498.703379765315,0.27970246884371425,13.514285714285714,12.593333333333334,956.7202989775981,13.2,8.3,1020.7444025377565
1989-05-02,14.6,14.6,67.35459441452652,1.9428904297983667,444.0459940505173,1010.3303405381644,961.2699017284649,5,122,2,1989,18,1,0,Spring,Cool,983.3770784520872,862.7327122310526,14750.8229718572,213.16,4536.641388745366,1.393876045349215,14.028571428571427,12.576666666666666,953.1755791689832,14.2,11.0,1076.344557576277
1989-05-03,11.8,11.8,56.202030956540966,3.0090543456526118,339.73638488993396,999.9078964746582,753.6373095057392,5,123,2,1989,18,2,0,Spring,Cool,663.1839652871835,1022.2852453293641,11798.913178400968,139.24,3158.668283639989,1.7346626028287495,14.014285714285716,12.496666666666666,922.5717687969345,14.6,11.9,961.2699017284649
1989-05-04,14.4,14.4,68.36324606436189,1.3877283165916914,326.1554569892625,1027.0338053274365,898.2904171730447,5,124,2,1989,18,3,0,Spring,Cool,984.4307433268112,452.61516327490307,14789.286796715087,207.36,4673.5334124564915,1.1780188099481652,14.071428571428571,12.503333333333332,942.641803480313,11.8,14.0,753.6373095057392
1989-05-05,10.4,10.4,75.71914685954927,0.8848184141235338,230.71381602865634,1022.173182278767,1106.8832499277103,5,125,2,1989,18,4,0,Spring,Cool,787.4791273393124,204.13983281486443,10630.601095699176,108.16000000000001,5733.38920113799,0.9406478693557615,13.299999999999999,12.21,962.3055708406713,14.4,15.8,898.2904171730447
1989-05-06,10.3,10.3,34.25088082133783,0.6498729180338987,196.05157088356293,1013.0150939917821,849.3714815486164,5,126,2,1989,18,5,1,Spring,Cool,352.7840724597797,127.40860645523077,10434.055468115357,106.09000000000002,1173.1228370374877,0.806146958087605,12.7,12.133333333333333,952.3630457139442,10.4,14.5,1106.8832499277103
1989-05-07,10.8,10.8,82.38611097433846,2.058930339063539,146.15426182148104,1000.1587046741815,1046.0328910932185,5,127,2,1989,18,6,1,Spring,Cool,889.7699985228555,300.92144384768324,10801.71401048116,116.64000000000001,6787.471281476012,1.434897327011079,12.357142857142858,12.02,955.975686936153,10.3,13.2,849.3714815486164
1989-05-08,10.5,10.5,59.95617891978392,2.360520359012599,55.09125416459104,1029.589312549795,1007.9043625162187,5,128,2,1989,19,0,0,Spring,Cool,629.5398786577312,130.04402705905477,10810.68778177285,110.25,3594.7433906611423,1.5363985026719464,11.828571428571427,11.973333333333333,946.1985162132875,10.8,14.2,1046.0328910932185
1989-05-09,9.5,9.5,71.38234899860345,4.095383484601133,272.95841648898886,1009.352094183865,935.5885699993908,5,129,2,1989,19,1,0,Spring,Cool,678.1323154867328,1117.8693908718826,9588.844894746717,90.25,5095.439748558422,2.023705384832766,11.1,11.826666666666664,942.5297545377055,10.5,14.6,1007.9043625162187
1989-05-10,12.5,12.5,82.95870385467842,0.8381164013943933,105.68108831258456,1006.284891552583,1079.5175624489723,5,130,2,1989,19,2,0,Spring,Cool,1036.9837981834803,88.57305343198645,12578.561144407287,156.25,6882.146545248236,0.9154869749998594,11.2,11.793333333333331,989.0840763867388,9.5,11.8,935.5885699993908
1989-05-11,13.7,13.7,44.42489454154301,2.937372983730464,302.6861747585281,1012.5087727737741,715.6762891005626,5,131,2,1989,19,3,0,Spring,Cool,608.6210552191392,889.1021922844185,13871.370187000704,187.68999999999997,1973.571255027218,1.7138765952455457,11.1,11.740000000000002,962.9963438049557,12.5,14.4,1079.5175624489723
